customer_id,deposits,cards,account,loan,deposits_reco,cards_reco,account_reco,loan_reco
0117,0,0,0,0,0.012375,0.01925,0.2538138802488336,0.25063395792241944
0118,0,0,0,0,0.012375,0.01925,0.24762420634920634,0.25096700590938936
0119,0,0,0,0,0.012375,0.01925,0.24967567008277491,0.25129918032786885
0120,0,0,0,0,0.012375,0.01925,0.24955575709779182,0.25212581699346404
0121,0,0,0,0,0.012375,0.01925,0.24664920382165606,0.2517958115183246
0122,0,0,1,0,0.012375,0.6047954244641347,0.5003931675186788,0.24645167779489813
0123,0,0,0,0,0.012375,0.01925,0.24967567008277491,0.24878642384105962
0124,0,0,0,0,0.012375,0.01925,0.2512259803921569,0.2527832464146023
0125,0,0,0,0,0.012375,0.01925,0.247137480127186,0.2516304846103471
0126,0,0,0,0,0.012375,0.01925,0.24762420634920634,0.2520433965348153
0127,0,0,0,0,0.012375,0.01925,0.2538138802488336,0.2519609221713538
0128,0,0,0,0,0.012375,0.01925,0.25039316751867874,0.24946136063408192
0129,0,0,0,0,0.012375,0.01925,0.24615937001594895,0.2519609221713538
0130,0,0,0,0,0.012375,0.01925,0.24835140538400635,0.24920867768595042
0131,0,0,0,0,0.012375,0.01925,0.25027381982690794,0.25129918032786885
0132,0,0,0,0,0.012375,0.01925,0.2521721853010164,0.2510501312766656
0133,0,0,0,0,0.012375,0.01925,0.25039316751867874,0.25286518409905506
0134,0,0,0,0,0.012375,0.01925,0.24689353619729515,0.25088382594417075
0135,0,0,0,0,0.012375,0.01925,0.2487137109529458,0.2500490115321252
0136,0,0,0,0,0.012375,0.01925,0.2489547708415646,0.25030003291639236
0137,0,0,0,0,0.012375,0.01925,0.2507506480754124,0.2536816336472881
0138,1,1,1,0,0.514633981602202,0.76925,0.803775,0.3843115444732086
0139,0,0,1,0,0.012375,0.6070017021584818,0.5025254880905896,0.23608384855914438
0140,0,0,1,0,0.012375,0.6028502980070776,0.4988342885375494,0.2508214189439633
0141,0,1,1,0,0.7476059344790549,0.6217445770065075,0.803775,0.00425
0142,0,0,0,0,0.012375,0.01925,0.2487137109529458,0.2519609221713538
0143,0,0,0,0,0.012375,0.01925,0.24762420634920634,0.2501327404479578
0144,0,0,1,0,0.012375,0.608992101409155,0.50015437819756,0.2524244489850606
0145,0,0,0,0,0.012375,0.01925,0.2512259803921569,0.2501327404479578
0146,0,0,0,0,0.012375,0.01925,0.24859303797468357,0.24954547705513372
0147,0,0,0,0,0.012375,0.01925,0.25110728717143976,0.25038359657782167
0148,1,1,1,0,0.5145946399553348,0.76925,0.803775,0.3819029648590884
0149,0,0,1,0,0.012375,0.6066905690850362,0.4982304455445545,0.25135788270110304
0150,0,0,1,1,0.015686258278145696,0.022561258278145695,0.4489184878587197,0.2734453393417318
0151,1,1,1,0,0.5146809150556849,0.76925,0.803775,0.38024959764623045
0152,0,0,0,0,0.012375,0.01925,0.25110728717143976,0.25146494102228045
0153,0,0,0,0,0.012375,0.01925,0.247137480127186,0.24929296100462658
0154,0,0,0,0,0.012375,0.01925,0.2462819748903946,0.25220818360013064
0155,0,0,0,0,0.012375,0.01925,0.24991521268215833,0.24979749340369395
0156,0,0,1,0,0.012375,0.6035043485517191,0.5016998238057948,0.2447763883147306
0157,0,0,0,0,0.012375,0.01925,0.24615937001594895,0.25138208784005245
0158,0,0,0,0,0.012375,0.01925,0.2487137109529458,0.25088382594417075
0159,0,0,0,0,0.012375,0.01925,0.2490751579778831,0.2515477399279397
0160,0,0,1,0,0.012375,0.5996633614868078,0.4996756700827749,0.25135788270110304
0161,0,0,0,0,0.012375,0.01925,0.24689353619729515,0.2510501312766656
0162,0,0,0,0,0.012375,0.01925,0.24943574950690334,0.2515477399279397
0163,0,0,0,0,0.012375,0.01925,0.247137480127186,0.2529470684039088
0164,0,0,0,0,0.012375,0.01925,0.24835140538400635,0.25088382594417075
0165,0,0,1,0,0.012375,0.6074659166802043,0.5016998238057948,0.25865088999411034
0166,0,0,1,0,0.012375,0.608689443022569,0.5015815021543283,0.2491991525423729
0167,0,0,0,0,0.012375,0.01925,0.24689353619729515,0.2493771886356128
0168,0,0,0,0,0.012375,0.01925,0.2521721853010164,0.2541689627228525
0169,0,0,0,0,0.012375,0.01925,0.24750266971020246,0.25063395792241944
0170,0,0,0,0,0.012375,0.01925,0.2505124213836478,0.24836276948590383
0171,0,0,0,0,0.012375,0.01925,0.25098850078492935,0.2518783938501799
0172,0,0,0,0,0.012375,0.01925,0.24931564719810578,0.24861713055003315
0173,0,0,0,0,0.012375,0.01925,0.25134458055664444,0.2496295379537954
0174,0,0,0,0,0.012375,0.01925,0.2487137109529458,0.2511332020997375
0175,0,0,0,0,0.012375,0.01925,0.24762420634920634,0.2522904964075767
0176,0,0,0,0,0.012375,0.01925,0.2525254880905896,0.2493771886356128
0177,0,0,0,0,0.012375,0.01925,0.24943574950690334,0.25088382594417075
0178,0,0,0,0,0.012375,0.01925,0.24991521268215833,0.2490399437644724
0179,0,0,0,0,0.012375,0.01925,0.24762420634920634,0.2517958115183246
0180,0,0,0,0,0.012375,0.01925,0.2508696211228897,0.253028899381309
0181,0,0,0,0,0.012375,0.01925,0.24738103653693405,0.24979749340369395
0182,0,0,0,0,0.012375,0.01925,0.25134458055664444,0.2500490115321252
0183,0,0,0,0,0.012375,0.01925,0.24835140538400635,0.2523727554684949
0184,0,0,1,0,0.012375,0.6052738204306001,0.4994357495069034,0.2524244489850606
0185,0,0,0,0,0.012375,0.01925,0.25520688854489165,0.2520433965348153
0186,0,0,0,0,0.012375,0.01925,0.24919545005921834,0.2500490115321252
0187,1,1,1,0,0.5147042695014372,0.76925,0.803775,0.37276165254237287
0188,0,0,1,0,0.012375,0.609142952720785,0.49835140538400635,0.26016268421223854
0189,0,0,0,0,0.012375,0.01925,0.25027381982690794,0.2502164142245637
0190,0,0,0,0,0.012375,0.01925,0.25098850078492935,0.2496295379537954
0191,0,0,0,0,0.012375,0.01925,0.24835140538400635,0.25138208784005245
0192,0,0,0,0,0.012375,0.01925,0.25229004493942947,0.25270125529833715
0193,0,0,1,0,0.012375,0.606221363032278,0.49689353619729515,0.25135788270110304
0194,0,0,0,1,0.012375,0.01925,0.47044166666666665,0.5003835965778216
0195,0,0,0,0,0.012375,0.01925,0.2507506480754124,0.2524549608355091
0196,0,0,0,0,0.012375,0.01925,0.2516998238057948,0.2512162184322729
0197,0,0,0,0,0.012375,0.01925,0.25311249025720967,0.25096700590938936
0198,0,0,0,0,0.012375,0.01925,0.2489547708415646,0.2511332020997375
0199,0,0,0,0,0.012375,0.01925,0.24762420634920634,0.25253711256117456
0200,0,0,0,0,0.012375,0.01925,0.24991521268215833,0.2499652274225445
0201,0,0,0,0,0.012375,0.01925,0.2460366673314719,0.24979749340369395
0202,0,0,0,0,0.012375,0.01925,0.24979548857368006,0.2523727554684949
0203,0,0,0,0,0.012375,0.01925,0.24615937001594895,0.2517958115183246
0204,0,0,0,0,0.012375,0.01925,0.25369720925709843,0.25270125529833715
0205,0,0,0,0,0.012375,0.01925,0.2532296162835995,0.24912433862433864
0206,0,0,0,0,0.012375,0.01925,0.24979548857368006,0.2533556910569106
0207,0,0,0,0,0.012375,0.01925,0.25229004493942947,0.2527832464146023
0208,0,0,0,0,0.012375,0.01925,0.2459138667198723,0.25030003291639236
0209,0,0,0,0,0.012375,0.01925,0.24798823820848198,0.25146494102228045
0210,0,0,0,0,0.012375,0.01925,0.2526430718188915,0.25146494102228045
0211,0,0,0,0,0.012375,0.01925,0.2518180528375734,0.2512162184322729
0212,0,0,0,0,0.012375,0.01925,0.24931564719810578,0.24870180523352103
0213,0,0,0,0,0.012375,0.01925,0.2519361893583725,0.25138208784005245
0214,0,0,0,0,0.012375,0.01925,0.24943574950690334,0.2517131751227496
0215,0,1,1,0,0.7476926721836625,0.6215844191096633,0.803775,0.00425
0216,0,0,0,0,0.012375,0.01925,0.2490751579778831,0.25088382594417075
0217,0,0,0,0,0.012375,0.01925,0.24750266971020246,0.2515477399279397
0218,0,0,0,0,0.012375,0.01925,0.24919545005921834,0.2519609221713538
0219,0,0,0,0,0.012375,0.01925,0.24774564656882192,0.2499652274225445
0220,1,1,1,0,0.5146653039283003,0.76925,0.803775,0.38024959764623045
0221,0,0,0,0,0.012375,0.01925,0.2505124213836478,0.2518783938501799
0222,0,0,0,0,0.012375,0.01925,0.2516998238057948,0.2496295379537954
0223,0,0,1,0,0.012375,0.603341373196948,0.4993156471981058,0.2566077128536569
0224,0,0,1,0,0.012375,0.6076199963937974,0.5008696211228897,0.2576332610695047
0225,0,0,0,0,0.012375,0.01925,0.24979548857368006,0.248870986428335
0226,0,0,0,0,0.012375,0.01925,0.2489547708415646,0.25071730200460074
0227,0,0,0,0,0.012375,0.01925,0.24955575709779182,0.25096700590938936
0228,0,0,0,0,0.012375,0.01925,0.25039316751867874,0.25088382594417075
0229,0,0,0,0,0.012375,0.01925,0.24725930671434249,0.25253711256117456
0230,0,0,0,0,0.012375,0.01925,0.25134458055664444,0.25030003291639236
0231,0,0,0,0,0.012375,0.01925,0.24640448207171317,0.2499652274225445
0232,0,0,0,0,0.012375,0.01925,0.2487137109529458,0.2499652274225445
0233,0,0,0,0,0.012375,0.01925,0.2505124213836478,0.2517131751227496
0234,0,0,0,0,0.012375,0.01925,0.25015437819756003,0.2517958115183246
0235,0,0,0,0,0.012375,0.01925,0.2490751579778831,0.24971354338502144
0236,0,0,0,0,0.012375,0.01925,0.2488342885375494,0.24979749340369395
0237,0,0,0,0,0.012375,0.01925,0.24943574950690334,0.248870986428335
0238,0,0,0,1,0.012375,0.01925,0.5488730392156863,0.49946136063408186
0239,0,0,0,0,0.012375,0.01925,0.2488342885375494,0.25360022742040284
0240,0,0,0,0,0.012375,0.01925,0.2508696211228897,0.2499652274225445
0241,0,0,0,0,0.012375,0.01925,0.24835140538400635,0.24912433862433864
0242,0,0,0,0,0.012375,0.01925,0.2490751579778831,0.2512162184322729
0243,0,0,0,0,0.012375,0.01925,0.25027381982690794,0.2504671052631579
0244,0,0,0,0,0.012375,0.01925,0.2488342885375494,0.24946136063408192
0245,0,0,0,0,0.012375,0.01925,0.2487137109529458,0.2493771886356128
0246,0,0,0,0,0.012375,0.01925,0.24823044554455448,0.25138208784005245
0247,0,0,1,0,0.012375,0.6083855035422832,0.5018180528375734,0.2447763883147306
0248,0,0,0,0,0.012375,0.01925,0.24835140538400635,0.2564979126525369
0249,0,0,0,0,0.012375,0.01925,0.25205423347673056,0.25038359657782167
0250,0,0,0,0,0.012375,0.01925,0.24652689167662284,0.2500490115321252
0251,0,0,1,1,0.015686258278145696,0.022561258278145695,0.47272801166824346,0.2675459755476312
0252,0,0,0,0,0.012375,0.01925,0.2524078125,0.25253711256117456
0253,0,0,0,0,0.012375,0.01925,0.25039316751867874,0.2520433965348153
0254,0,0,0,0,0.012375,0.01925,0.2484722694895133,0.2499652274225445
0255,0,0,1,0,0.012375,0.6057491233196961,0.5007506480754125,0.2636233949666153
0256,0,0,0,0,0.012375,0.01925,0.24774564656882192,0.24971354338502144
0257,1,1,1,0,0.514649659479406,0.76925,0.803775,0.3659703943724382
0258,0,0,0,0,0.012375,0.01925,0.2524078125,0.2500490115321252
0259,0,0,0,0,0.012375,0.01925,0.24943574950690334,0.24971354338502144
0260,0,0,0,0,0.012375,0.01925,0.2519361893583725,0.25311067708333335
0261,1,1,1,0,0.5146964929679048,0.76925,0.803775,0.37276165254237287
0262,0,0,0,0,0.012375,0.01925,0.25146308777429466,0.25071730200460074
0263,0,0,0,0,0.012375,0.01925,0.25003484251968505,0.248870986428335
0264,0,0,0,0,0.012375,0.01925,0.2521721853010164,0.250550559026636
0265,0,0,0,0,0.012375,0.01925,0.2524078125,0.2504671052631579
0266,1,1,1,0,0.5146731136505241,0.76925,0.803775,0.37940810776625344
0267,0,0,0,0,0.012375,0.01925,0.24505151060424168,0.2519609221713538
0268,0,0,1,0,0.012375,0.604152699309479,0.4981093898573693,0.2545324858757062
0269,0,0,0,0,0.012375,0.01925,0.24823044554455448,0.24920867768595042
0270,0,0,0,0,0.012375,0.01925,0.2521721853010164,0.2499652274225445
0271,0,0,0,0,0.012375,0.01925,0.2488342885375494,0.2502164142245637
0272,0,0,0,0,0.012375,0.01925,0.2489547708415646,0.25096700590938936
0273,0,0,0,0,0.012375,0.01925,0.24823044554455448,0.2522904964075767
0274,0,0,0,0,0.012375,0.01925,0.2446804487179487,0.250550559026636
0275,0,1,1,0,0.7478477945060751,0.6191396247240618,0.803775,0.00425
0276,0,0,0,0,0.012375,0.01925,0.2505124213836478,0.25146494102228045
0277,0,0,0,0,0.012375,0.01925,0.24919545005921834,0.24954547705513372
0278,0,0,0,0,0.012375,0.01925,0.25110728717143976,0.2501327404479578
0279,0,0,0,0,0.012375,0.01925,0.24640448207171317,0.250550559026636
0280,0,0,0,0,0.012375,0.01925,0.24931564719810578,0.2499652274225445
0281,0,0,0,0,0.012375,0.01925,0.2487137109529458,0.25088382594417075
0282,0,0,0,0,0.012375,0.01925,0.25039316751867874,0.2501327404479578
0283,0,0,0,0,0.012375,0.01925,0.2507506480754124,0.2517958115183246
0284,0,0,0,0,0.012375,0.01925,0.2512259803921569,0.25096700590938936
0285,0,0,0,0,0.012375,0.01925,0.2532296162835995,0.2512162184322729
0286,0,0,1,0,0.012375,0.6076199963937974,0.5006315815324165,0.24974206671402954
0287,0,0,0,0,0.012375,0.01925,0.2518180528375734,0.25063395792241944
0288,1,1,1,0,0.5146182701894317,0.76925,0.803775,0.37459421427076794
0289,0,0,1,0,0.012375,0.60590687544471,0.49786699048374305,0.24865406236201215
0290,0,0,0,0,0.012375,0.01925,0.24786699048374305,0.2522904964075767
0291,1,1,1,0,0.5146809150556849,0.76925,0.803775,0.3718280833599829
0292,0,0,0,0,0.012375,0.01925,0.25110728717143976,0.2520433965348153
0293,0,0,0,0,0.012375,0.01925,0.24701555666003977,0.2504671052631579
0294,0,0,0,0,0.012375,0.01925,0.24689353619729515,0.250550559026636
0295,0,0,0,0,0.012375,0.01925,0.24810938985736924,0.25327407286922576
0296,0,0,0,0,0.012375,0.01925,0.24750266971020246,0.25311067708333335
0297,0,0,0,0,0.012375,0.01925,0.25158150215432823,0.2527832464146023
0298,0,0,0,0,0.012375,0.01925,0.24701555666003977,0.2527832464146023
0299,0,0,0,0,0.012375,0.01925,0.24967567008277491,0.25080059132720106
0300,1,1,1,0,0.5146809150556849,0.76925,0.803775,0.37940810776625344
0301,0,0,0,0,0.012375,0.01925,0.2519361893583725,0.2512162184322729
0302,0,0,0,0,0.012375,0.01925,0.24835140538400635,0.25063395792241944
0303,0,0,0,0,0.012375,0.01925,0.2508696211228897,0.24979749340369395
0304,0,0,0,0,0.012375,0.01925,0.25015437819756003,0.24785252575606515
0305,0,0,0,0,0.012375,0.01925,0.2505124213836478,0.2520433965348153
0306,0,0,0,0,0.012375,0.01925,0.25003484251968505,0.2501327404479578
0307,0,0,0,0,0.012375,0.01925,0.2487137109529458,0.25088382594417075
0308,0,0,0,0,0.012375,0.01925,0.2460366673314719,0.250550559026636
0309,0,0,0,0,0.012375,0.01925,0.24943574950690334,0.25253711256117456
0310,0,0,1,0,0.012375,0.6068463020030817,0.5016998238057948,0.2566077128536569
0311,0,0,0,0,0.012375,0.01925,0.24967567008277491,0.24971354338502144
0312,0,0,0,0,0.012375,0.01925,0.24798823820848198,0.2518783938501799
0313,0,0,0,0,0.012375,0.01925,0.25205423347673056,0.2512162184322729
0314,0,0,0,0,0.012375,0.01925,0.24774564656882192,0.25311067708333335
0315,0,0,0,0,0.012375,0.01925,0.2518180528375734,0.2504671052631579
0316,0,0,0,0,0.012375,0.01925,0.24835140538400635,0.253028899381309
0317,0,0,0,0,0.012375,0.01925,0.24919545005921834,0.24929296100462658
0318,0,0,1,0,0.012375,0.6070017021584818,0.5021721853010164,0.23786581920903954
0319,0,0,1,0,0.012375,0.604152699309479,0.50015437819756,0.24700560415527612
0320,0,0,0,0,0.012375,0.01925,0.24859303797468357,0.248870986428335
0321,1,1,1,0,0.5147275495699737,0.76925,0.803775,0.37769462082031846
0322,0,1,1,0,0.7477783970276008,0.623327253218884,0.803775,0.00425
0323,0,0,0,0,0.012375,0.01925,0.24979548857368006,0.25088382594417075
0324,0,0,0,0,0.012375,0.01925,0.2484722694895133,0.2504671052631579
0325,0,0,0,0,0.012375,0.01925,0.24652689167662284,0.25096700590938936
0326,0,0,0,0,0.012375,0.01925,0.25003484251968505,0.2523727554684949
0327,0,0,0,0,0.012375,0.01925,0.24967567008277491,0.2490399437644724
0328,0,0,0,0,0.012375,0.01925,0.24774564656882192,0.2517958115183246
0329,0,0,0,0,0.012375,0.01925,0.2487137109529458,0.25080059132720106
0330,0,0,1,0,0.012375,0.6026858859614774,0.49713748012718606,0.2491991525423729
0331,0,0,0,0,0.012375,0.01925,0.2521721853010164,0.25038359657782167
0332,0,0,1,0,0.012375,0.609142952720785,0.4987137109529458,0.26016268421223854
0333,0,0,0,0,0.012375,0.01925,0.24931564719810578,0.253762987012987
0334,0,0,0,0,0.012375,0.01925,0.24480423508209853,0.24929296100462658
0335,0,0,0,1,0.012375,0.01925,0.4524236486486487,0.497511231281198
0336,0,0,0,0,0.012375,0.01925,0.24919545005921834,0.25138208784005245
0337,0,0,0,0,0.012375,0.01925,0.2487137109529458,0.25311067708333335
0338,0,0,0,0,0.012375,0.01925,0.25229004493942947,0.2510501312766656
0339,0,0,0,0,0.012375,0.01925,0.2512259803921569,0.25425
0340,0,0,0,0,0.012375,0.01925,0.24368657556270096,0.24878642384105962
0341,0,0,0,0,0.012375,0.01925,0.24542168265387693,0.2502164142245637
0342,0,0,0,0,0.012375,0.01925,0.24750266971020246,0.25220818360013064
0343,0,0,0,0,0.012375,0.01925,0.2484722694895133,0.253028899381309
0344,0,0,0,0,0.012375,0.01925,0.24810938985736924,0.2511332020997375
0345,0,0,0,0,0.012375,0.01925,0.24406002609393818,0.2541689627228525
0346,0,0,0,0,0.012375,0.01925,0.2519361893583725,0.2504671052631579
0347,0,0,0,0,0.012375,0.01925,0.24991521268215833,0.25080059132720106
0348,1,1,1,0,0.5146887081570616,0.76925,0.803775,0.3741403290129611
0349,0,0,0,0,0.012375,0.01925,0.2512259803921569,0.24870180523352103
0350,0,0,0,0,0.012375,0.01925,0.2525254880905896,0.25030003291639236
0351,0,0,0,0,0.012375,0.01925,0.2505124213836478,0.2526192106979778
0352,0,0,0,0,0.012375,0.01925,0.25098850078492935,0.24954547705513372
0353,0,0,0,0,0.012375,0.01925,0.24689353619729515,0.25096700590938936
0354,0,0,0,0,0.012375,0.01925,0.25158150215432823,0.24853239973483593
