"fecha_dato","ncodpers","ind_empleado","pais_residencia","sexo","age","fecha_alta","ind_nuevo","antiguedad","indrel","ult_fec_cli_1t","indrel_1mes","tiprel_1mes","indresi","indext","conyuemp","canal_entrada","indfall","tipodom","cod_prov","nomprov","ind_actividad_cliente","renta","segmento","ind_ahor_fin_ult1","ind_aval_fin_ult1","ind_cco_fin_ult1","ind_cder_fin_ult1","ind_cno_fin_ult1","ind_ctju_fin_ult1","ind_ctma_fin_ult1","ind_ctop_fin_ult1","ind_ctpp_fin_ult1","ind_deco_fin_ult1","ind_deme_fin_ult1","ind_dela_fin_ult1","ind_ecue_fin_ult1","ind_fond_fin_ult1","ind_hip_fin_ult1","ind_plan_fin_ult1","ind_pres_fin_ult1","ind_reca_fin_ult1","ind_tjcr_fin_ult1","ind_valo_fin_ult1","ind_viv_fin_ult1","ind_nomina_ult1","ind_nom_pens_ult1","ind_recibo_ult1"
2015-01-28,1065584,N,ES,V, 25,2012-09-24, 0,     34, 1,,1,A,S,N,,KHE,N, 1,12,"CASTELLON", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065582,N,ES,V, 25,2012-09-24, 0,     34, 1,,1,I,S,N,,KHD,N, 1,36,"PONTEVEDRA", 0,113650.74,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065561,N,ES,H, 27,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,21,"HUELVA", 0,55307.7,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065563,N,ES,H, 25,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,14,"CORDOBA", 0,125717.07,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065565,N,ES,H, 22,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,50,"ZARAGOZA", 0,128827.56,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065566,N,ES,V, 22,2012-09-24, 0,     34, 1,,1,I,S,N,,KHD,N, 1,27,"LUGO", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065568,N,ES,H, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,47,"VALLADOLID", 0,137148.06,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065570,N,ES,H, 23,2012-09-24, 0,     34, 1,,1,I,S,S,,KHE,N, 1,28,"MADRID", 1,119158.62,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065571,N,ES,V, 24,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,11,"CADIZ", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065572,N,ES,H, 24,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,34204.71,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065574,N,ES,V, 25,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,44,"TERUEL", 0,101549.91,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065576,N,ES,H, 27,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,21,"HUELVA", 0,60873.45,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065577,N,ES,H, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065578,N,ES,V, 29,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,50,"ZARAGOZA", 0,30114.090000000004,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065579,N,ES,V, 24,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,11,"CADIZ", 0,107120.43,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065580,N,ES,V, 25,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,171894.15000000002,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065581,N,ES,V, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,105922.98,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065583,N,ES,V, 27,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,28,"MADRID", 0,443490.09,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065604,N,ES,V, 27,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,28,"MADRID", 0,385890.78,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065605,N,ES,V, 33,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,56558.73,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065606,N,ES,H, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,12,"CASTELLON", 0,46272.03,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065630,N,ES,H, 24,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,11,"CADIZ", 0,63748.31999999999,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065631,N,ES,H, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,41,"SEVILLA", 0,54329.01,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065632,N,ES,H, 22,2012-09-24, 0,     34, 1,,1,I,S,N,,KHD,N, 1,18,"GRANADA", 0,78712.02,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065634,N,ES,V, 24,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,12,"CASTELLON", 0,38537.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065635,N,ES,H, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,28,"MADRID", 0,389697.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065636,N,ES,H, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1065637,N,ES,H, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,45,"TOLEDO", 0,65253.48,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065638,N,ES,H, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,85098.95999999999,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065639,N,ES,H, 27,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,28,"MADRID", 0,85855.20000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065640,N,ES,H, 24,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,10,"CACERES", 0,98478.69,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065641,N,ES,H, 25,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,32,"OURENSE", 0,74682.66,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065642,N,ES,V, 26,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,11,"CADIZ", 0,17654.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065643,N,ES,H, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,28,"MADRID", 0,122324.85,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065645,N,ES,H, 33,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,10,"CACERES", 0,68246.19,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065646,N,ES,V, 24,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,28,"MADRID", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065629,N,ES,V, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,10,"CACERES", 0,80179.11,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065628,N,ES,H, 24,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,10,"CACERES", 0,82542.03,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065627,N,ES,H, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,28,"MADRID", 0,120016.44,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065626,N,ES,V, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,151452.96,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065607,N,ES,V, 26,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,11,"CADIZ", 0,40484.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065608,N,ES,H, 26,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 1,140155.23,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065609,N,ES,H, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,10,"CACERES", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065610,N,ES,H, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,10,"CACERES", 0,69530.76,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065612,N,ES,V, 22,2012-09-24, 0,     34, 1,,1,A,S,N,,KHD,N, 1,27,"LUGO", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065614,N,ES,V, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,28,"MADRID", 0,191618.76,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065615,N,ES,V, 26,2012-09-24, 0,     34, 1,,1,A,S,N,,KHE,N, 1,15,"CORUÑA, A", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065394,N,ES,H, 24,2012-09-24, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,24,"LEON", 0,331425.12,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065616,N,ES,H, 26,2012-09-24, 0,     34, 1,,1,A,S,S,,KHE,N, 1,12,"CASTELLON", 1,34825.98,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065618,N,ES,H, 24,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,29,"MALAGA", 0,144154.23,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065619,N,ES,H, 25,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 0,87511.17,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065620,N,ES,H, 25,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1,28,"MADRID", 0,210681.45,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065621,N,ES,H, 27,2012-09-24, 0,     34, 1,,1,I,S,S,,KHE,N, 1,12,"CASTELLON", 0,45514.5,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065623,N,ES,H, 23,2012-09-24, 0,     34, 1,,1,A,S,N,,KHE,N, 1,11,"CADIZ", 1,154361.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065624,N,ES,H, 23,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065625,N,ES,H, 22,2012-09-24, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065617,N,ES,H, 24,2012-09-24, 0,     34, 1,,1,A,S,N,,KHE,N, 1,10,"CACERES", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065737,N,ES,V, 30,2012-09-24, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,16,"CUENCA", 0,120212.1,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065393,N,ES,V, 23,2012-09-24, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,29,"MALAGA", 0,104677.86000000002,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065391,N,ES,V, 23,2012-09-24, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,240139.62,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065144,N,ES,H, 23,2012-09-21, 0,     34, 1,,1,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065145,N,ES,H, 26,2012-09-21, 0,     34, 1,,1,A,S,N,,KHE,N, 1,21,"HUELVA", 1,78178.62,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065146,N,ES,V, 26,2012-09-21, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065147,N,ES,H, 27,2012-09-21, 0,     34, 1,,1,I,S,N,,KHE,N, 1,21,"HUELVA", 0,69242.70000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065148,N,ES,H, 37,2012-09-21, 0,     34, 1,,1,I,S,N,,KFA,N, 1,36,"PONTEVEDRA", 0,68353.74,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065149,N,ES,V, 23,2012-09-21, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,69624.54000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065150,N,ES,V, 23,2012-09-21, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,26634.57,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065151,N,ES,V, 28,2012-09-21, 0,     34, 1,,1,I,S,N,,KHE,N, 1,10,"CACERES", 0,68317.89,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065152,N,ES,H, 25,2012-09-21, 0,     34, 1,,1,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 0,81096.39,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065153,N,ES,V, 25,2012-09-21, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,83939.22,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065154,N,ES,V, 22,2012-09-21, 0,     34, 1,,1,A,S,N,,KHD,N, 1,48,"BIZKAIA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065156,N,ES,V, 23,2012-09-21, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,68476.83,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065157,N,ES,H, 27,2012-09-21, 0,     34, 1,,1,A,S,N,,KHD,N, 1,11,"CADIZ", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065159,N,ES,V, 34,2012-09-21, 0,     34, 1,,1,A,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,72153.45000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1065160,N,ES,V, 23,2012-09-21, 0,     34, 1,,1,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,51318.66,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
